timestamp,service,metric,value,is_anomaly
2025-03-20T19:02:52.204538,api-gateway,cpu_usage,26.58005449929229,False
2025-03-20T19:02:52.204538,api-gateway,memory_usage,39.22148083757724,False
2025-03-20T19:02:52.204538,api-gateway,response_time,213.81125241315056,False
2025-03-20T19:02:52.204538,api-gateway,error_rate,0.4021318691776507,False
2025-03-20T19:02:52.204538,api-gateway,request_count,561.4217871643615,False
2025-03-20T19:02:52.204538,auth-service,cpu_usage,24.01626499594196,False
2025-03-20T19:02:52.204538,auth-service,memory_usage,31.335587273816476,False
2025-03-20T19:02:52.204538,auth-service,response_time,115.33269386252906,False
2025-03-20T19:02:52.204538,auth-service,error_rate,0.4217161029759142,False
2025-03-20T19:02:52.204538,auth-service,request_count,445.313690424966,False
2025-03-20T19:02:52.204538,database,cpu_usage,51.202340461847875,False
2025-03-20T19:02:52.204538,database,memory_usage,69.13697282459114,False
2025-03-20T19:02:52.204538,database,response_time,36.93353812604852,False
2025-03-20T19:02:52.204538,database,error_rate,0.0,False
2025-03-20T19:02:52.204538,database,request_count,996.161250861669,False
2025-03-20T19:02:52.204538,storage-service,cpu_usage,47.27535185060593,False
2025-03-20T19:02:52.204538,storage-service,memory_usage,60.02972204349453,False
2025-03-20T19:02:52.204538,storage-service,response_time,113.91946663575382,False
2025-03-20T19:02:52.204538,storage-service,error_rate,0.2793659013658954,False
2025-03-20T19:02:52.204538,storage-service,request_count,222.92602075862848,False
2025-03-20T19:02:52.204538,compute-engine,cpu_usage,70.48273321209211,False
2025-03-20T19:02:52.204538,compute-engine,memory_usage,67.3594183890626,False
2025-03-20T19:02:52.204538,compute-engine,response_time,231.8636604457331,True
2025-03-20T19:02:52.204538,compute-engine,error_rate,1.3371747195805161,True
2025-03-20T19:02:52.204538,compute-engine,request_count,194.78641258145348,False
2025-03-20T19:17:52.204538,api-gateway,cpu_usage,21.23012955973126,False
2025-03-20T19:17:52.204538,api-gateway,memory_usage,41.471054843995205,False
2025-03-20T19:17:52.204538,api-gateway,response_time,214.54571981931394,False
2025-03-20T19:17:52.204538,api-gateway,error_rate,0.45366922590774655,False
2025-03-20T19:17:52.204538,api-gateway,request_count,496.28377235957464,False
2025-03-20T19:17:52.204538,auth-service,cpu_usage,24.96352271245617,False
2025-03-20T19:17:52.204538,auth-service,memory_usage,34.78994870860898,False
2025-03-20T19:17:52.204538,auth-service,response_time,113.44229708637037,False
2025-03-20T19:17:52.204538,auth-service,error_rate,0.39919796632393567,False
2025-03-20T19:17:52.204538,auth-service,request_count,600.1714381870469,True
