timestamp,service,metric,value,is_anomaly
2025-03-20T18:13:11.551159,api-gateway,cpu_usage,36.35967821030691,False
2025-03-20T18:13:11.551159,api-gateway,memory_usage,35.92212727999508,False
2025-03-20T18:13:11.551159,api-gateway,response_time,188.44531100909794,False
2025-03-20T18:13:11.551159,api-gateway,error_rate,0.3544521976155501,False
2025-03-20T18:13:11.551159,api-gateway,request_count,596.4259685169151,False
2025-03-20T18:13:11.551159,auth-service,cpu_usage,21.244911194487898,False
2025-03-20T18:13:11.551159,auth-service,memory_usage,36.681668329427524,False
2025-03-20T18:13:11.551159,auth-service,response_time,113.59264951226723,False
2025-03-20T18:13:11.551159,auth-service,error_rate,0.2487532146289696,False
2025-03-20T18:13:11.551159,auth-service,request_count,434.3583417462043,False
2025-03-20T18:13:11.551159,database,cpu_usage,63.120729765196536,False
2025-03-20T18:13:11.551159,database,memory_usage,66.64347303102436,False
2025-03-20T18:13:11.551159,database,response_time,76.53770130653042,False
2025-03-20T18:13:11.551159,database,error_rate,0.5068860052303898,True
2025-03-20T18:13:11.551159,database,request_count,1007.5521170226937,False
2025-03-20T18:13:11.551159,storage-service,cpu_usage,39.475590273107606,False
2025-03-20T18:13:11.551159,storage-service,memory_usage,62.955076764780166,False
2025-03-20T18:13:11.551159,storage-service,response_time,122.42581374377579,False
2025-03-20T18:13:11.551159,storage-service,error_rate,0.33196215665129564,False
2025-03-20T18:13:11.551159,storage-service,request_count,380.5123720793183,False
2025-03-20T18:13:11.551159,compute-engine,cpu_usage,74.19880821725765,False
2025-03-20T18:13:11.551159,compute-engine,memory_usage,63.75116840443321,False
2025-03-20T18:13:11.551159,compute-engine,response_time,292.0415393369471,False
2025-03-20T18:13:11.551159,compute-engine,error_rate,0.5211048638026343,False
2025-03-20T18:13:11.551159,compute-engine,request_count,206.26925328904318,False
2025-03-20T18:28:11.551159,api-gateway,cpu_usage,31.283319717573207,False
2025-03-20T18:28:11.551159,api-gateway,memory_usage,39.91595490392943,False
2025-03-20T18:28:11.551159,api-gateway,response_time,202.04238656219886,False
2025-03-20T18:28:11.551159,api-gateway,error_rate,0.4756241677856395,False
2025-03-20T18:28:11.551159,api-gateway,request_count,543.4900396730668,False
2025-03-20T18:28:11.551159,auth-service,cpu_usage,45.83382107555367,True
2025-03-20T18:28:11.551159,auth-service,memory_usage,29.68894406997347,False
2025-03-20T18:28:11.551159,auth-service,response_time,115.48246875603296,False
2025-03-20T18:28:11.551159,auth-service,error_rate,0.16780916713488364,False
2025-03-20T18:28:11.551159,auth-service,request_count,463.0510931037422,False
2025-03-20T18:28:11.551159,database,cpu_usage,61.741680085426886,False
2025-03-20T18:28:11.551159,database,memory_usage,68.76884401372568,False
2025-03-20T18:28:11.551159,database,response_time,70.30768258356662,False
2025-03-20T18:28:11.551159,database,error_rate,0.1873428758744051,False
2025-03-20T18:28:11.551159,database,request_count,996.9345061538329,False
2025-03-20T18:28:11.551159,storage-service,cpu_usage,35.90408115692738,False
2025-03-20T18:28:11.551159,storage-service,memory_usage,59.09295872661305,False
2025-03-20T18:28:11.551159,storage-service,response_time,145.70617533687275,False
2025-03-20T18:28:11.551159,storage-service,error_rate,0.2557986100253486,False
2025-03-20T18:28:11.551159,storage-service,request_count,226.19001106812868,False
2025-03-20T18:28:11.551159,compute-engine,cpu_usage,66.33796323682394,False
2025-03-20T18:28:11.551159,compute-engine,memory_usage,66.25481749797912,False
2025-03-20T18:28:11.551159,compute-engine,response_time,302.65713339116326,False
2025-03-20T18:28:11.551159,compute-engine,error_rate,0.35251053060943094,False
2025-03-20T18:28:11.551159,compute-engine,request_count,201.68255509900527,False
2025-03-20T18:43:11.551159,api-gateway,cpu_usage,26.67461555165485,False
2025-03-20T18:43:11.551159,api-gateway,memory_usage,43.28701076497403,False
2025-03-20T18:43:11.551159,api-gateway,response_time,225.87467832919418,False
2025-03-20T18:43:11.551159,api-gateway,error_rate,0.472357457748533,False
2025-03-20T18:43:11.551159,api-gateway,request_count,421.4701484865373,False
2025-03-20T18:43:11.551159,auth-service,cpu_usage,28.672052370323843,False
2025-03-20T18:43:11.551159,auth-service,memory_usage,30.474076063936064,False
2025-03-20T18:43:11.551159,auth-service,response_time,109.21770459654348,False
2025-03-20T18:43:11.551159,auth-service,error_rate,0.18514846361150478,False
2025-03-20T18:43:11.551159,auth-service,request_count,409.0464194754163,False
2025-03-20T18:43:11.551159,database,cpu_usage,66.23330946325419,False
2025-03-20T18:43:11.551159,database,memory_usage,68.497085902434,False
2025-03-20T18:43:11.551159,database,response_time,56.07679699477416,False
